library,path,issue,value
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._06 Disc 106 - I Fall In Love Too Easily.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._07 Disc 107 - Ol'man River.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._08 Disc 108 - Stormy Weather.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._09 Disc 109 - Embraceable You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._10 Disc 110 - (I got a woman crazy for me) She's Funny That Way.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._11 Disc 111 - My Melancholy Baby.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._12 Disc 112 - Where Or When.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._13 Disc 113 - All The Things You Are.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._14 Disc 114 - I Should Care.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._15 Disc 115 - Dream.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._16 Disc 116 - Put Your Dreams Away (for another day).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._17 Disc 117 - Over The Rainbow.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._18 Disc 118 - If I Loved You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._19 Disc 119 - Someone To Watch Over You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._20 Disc 120 - You Go To My Head.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._21 Disc 121 - These Foolish Things (remind me of you).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._22 Disc 122 - The House I Live In.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._23 Disc 123 - Day By Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._01 I've Got The World On A String.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._02 South Of The Border.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._03 I Get A Kick.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._04 Young At Heart.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._05 Three Coins In A Fountain.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._06 What Is This Thing Called Love_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._07 In The Wee Small Hours Of The Morning.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._08 Learnin' The Blues.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._09 Love And Marriage.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._10 (Love Is) The Tender Trap.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._11 You Make Me Feel So Young.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._12 I've Got You Under My Skin.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._13 13-(How Little It Matters) How Little We Know.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._14 14-The Lady Is A Tramp.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._15 15-Night And Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._16 16-Witchcraft.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._17 17-All The Way.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._18 18-Come Fly WIth Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._19 19-High Hopes.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best of the Capitol Years/._20 20-Nice `N' Easy.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._01 Lean Baby.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._04 My One and Only Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._05 Anytime, Anywhere.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._07 I Love You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._09 Take a Chance.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._15 The Gal that Got Away.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._16 Half as Lovely (Twice as True).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._18 When I Stop Loving You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (1)/._22 You, My Love.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._02 I'm Gonna Live Till I Die.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._03 Why Should I Cry Over You_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._04 Don't Change Your Mind About Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._05 Two Hearts, Two Kisses (Make One Love).mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._06 From The Bottom To The Top.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._07 If I Had Three Wishes.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._10 How Could You Do A Thing Like That To Me _.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._12 Fairy Tale.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._14 Impatient Years.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._16 Weep They Will.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._17 You'll Get Yours.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._18 Flowers Mean Forgiveness.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._20 Five Houndred Guys.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._21 Johnny Concho Theme (Wait For Me).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._22 You're Sensational.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (2)/._23 Well Did You Evah.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._01 Mind If I Make Love To You_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._02 Who Wants To Be A Millionaire_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._04 Hey! Jealous Lover.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._05 Your Love For Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._06 Can I Steal A Little Love_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._07 So Long, My Love.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._08 Crazy Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._09 Something Wonderful Happens In Summer.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._10 You're Cheatin' Yourself (If You're Cheatin' On Me).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._14 Tell Her You Love Her.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._17 Nothing In Common.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._18 How Are Ya' Fixed For Love_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._19 The Same Old Song And Dance.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (3)/._21 Mr. Success.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._02 French Foreing Legion.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._06 Talk To Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._07 River, Stay ' Way From My Door.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._08 It's Over, It's Over, It's Over.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._11 You'll Always Be The One I Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._12 Ol' MacDonald.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._13 My Blue Heaven.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._14 Sentimental Baby.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._15 Sentimental Journey.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._16 American Beauty Rose.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._17 The Moon Was Yellow.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._18 I've Heard That Song Before.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._20 I'll Remember April.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._21 I Love Paris.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._22 Hidden Persuasion.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._23 Ya Better Stop.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._24 The Sea Song.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._25 Look To Your Heart.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Complete Capitol Singles Collection (4)/._27 Love Looks So Well On You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._01 Nancy.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._02 If You Are But A Dream.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._03 Oh What A Beautiful Morning.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._05 I Dream Of You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._06 I Fall In Love Too Easily.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._07 When Your Lover Has Gone.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._09 I Couldn't Sleep A Wink.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._10 I Only Have Eyes For You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._11 Time After Time.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._12 You'll Never Know.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._13 Kiss Me Again.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Frank Sinatra Story Volume Two/._14 Saturday Night.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Main Event -- Live/._01 Overture_ It Was a Very Good Year_All the Way_My Kind of Town.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Main Event -- Live/._04 Let Me Try Again (Laisse Moi le Temps).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Main Event -- Live/._09 You Are the Sunshine of My Life.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Parent Trap Soundtrack/._01 L.O.V.E. is for the way you....mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 1/._06 Love Is The Tender Trap.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 2/._02  Get A Kick Out Of You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 2/._05 Lady Is A Tramp.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 2/._08 It Happened In Monterey.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 2/._11 September In The Rain.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 2/._15 On The Sunny Side Of The Street.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 3/._09  Thought About You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Platinum Collection CD 3/._10 Too Marvellous For Words.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._04 Zing! Went The Strings Of My Heart.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._06 The Second Time Around.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._07 Tina.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._09 It Started All Over Again.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._11 You're Nobody 'Til Somebody Loves You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._12 Don't Take Your Love From Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._15 All Alone.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._16 What'll I Do.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._18 Don'Cha Go 'Way Mad.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._19 A Garden In The Rain.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._20 A Nightingale Sang In Berkley Square.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 1)/._21 Please Be Kind.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._02 Me and My Shadow.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._04 America the Beautiful [#].mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._05 California [#].mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._06 Soliloquy.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._07 Luck Be a Lady.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._08 Here's to the Losers.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._15 This Is All I Ask.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._16 I'll Only Miss Her When I Think of Her.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._18 Moonlight Serenade.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._19 I Wished on the Moon.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 2)/._20 Oh, You Crazy Moon.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._07 All Or Nothing At All.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._11 Once I Loved.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._12 How Insensitive.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._13 Drinking Again.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._14 Something Stupid.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._15 All I Need Is The Girl.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._16 Indian Summer.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._19 A Man Alone.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 3)/._20 Forget To Remember.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._01 There Used To Be A Ballpark.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._02 What Are You Doing The Rest Of Your Life_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._03 Just As Though You Were Here.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._05 Empty Tables.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._06 Send In The Clowns.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._07 I Love My Wife.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._09 Emily.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Reprise Collection (Disc 4)/._11 My Shining Hour.mp3,metadata_error,can't sync to MPEG frame
