library,folder,tracks,artist_count,albumartist_count,album_count,date_count,formats
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 1),23,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 2),21,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 3),24,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 4),5,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 5),15,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 6),21,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 7),23,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 8),20,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol. 9),28,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol.10),8,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol.11),10,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol.12),16,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol.13),37,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/L'intégrale (vol.14),9,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/Le Zénith De Gainsbourg,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/Mauvaises Nouvelles Des Etoiles,7,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/Mauvaises nouvelles des étoiles - Version Dub,8,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/Rendez Vous à Saint Germain des Prés,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Serge Gainsbourg/Unknown Album,7,2,0,0,0,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Serve Chilled,27,27,0,2,5,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sex Brain/Space Song (Depression Cherry) - Single,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sex Pistols/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Billboard Hits - 1995 - Disk 1,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Lucky Day,22,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Now That's What I Call Music 6,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Prince Mydas,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Speed 2_ Cruise Control,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Unknown Album,14,1,0,0,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Shaggy/Untitled - 06-17-04 (19),2,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shamans of the Temple of the Way of Light/Onáyabaon Bewá - Messages from Mother Ea,11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Shawn Mendes & Camila Cabello/Señorita - Single,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Billboard Top 100 Hits Of 2002,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Billboard Top 100 of 2004,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/KBCO Studio C Volume 7,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/KBCO Studio C Volume 9,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Now That What I Call Music 36,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Now Thats What I Call Music 35,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Sheryl Crow,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Sheryl Crow and Friends_ Live in Central Park,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/The Very Best Of,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/The Very Best of Sheryl Crow,18,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Tuesday Night Music Club,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sheryl Crow/Unknown Album,6,1,0,0,4,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/1000 Forms of Fear,24,1,1,1,5,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Angel by the Wings - Single,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Bia2voice Single,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Colour The Small One,28,1,1,2,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Healing Is Difficult,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Intelligent Music Favorites Vol.6,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Lady Croissant [Live],9,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Music - Songs From and Inspired By the M,25,2,1,1,8,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Snowman (Slowed Down & Snowed In Remix),1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Some People Have Real Problems,13,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/The Girl You Lost,2,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/This Is Acting,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Together (From the Motion Picture _Music,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/Unknown Album,2,2,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sia/We Are Born,14,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Bridge Over Troubled Water,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Bridge Over Troubled Water (40th Anniver,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Forrest Gump (Disc 1),1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Forrest Gump [Original Soundtrack] (1 of 2),1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Garden State,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Simon & Garfunkel - The Collection,17,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/The Best of Simon & Garfunkel,3,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/The Collection,17,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/The Conert in Central Park,19,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Simon and Garfunkel/Unknown Album,16,3,0,0,4,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/1985,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/1989,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Billboard Top 100 of 1985,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Billboard Top 100 of 1986,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Don't You (Forget About Me),1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Glittering Prize (1981-1992 Hits) - Simple Minds,16,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Highlands,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Life In a Day (Remastered),10,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Sparkle In The Rain,11,1,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/The Best of Simple Minds,32,1,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Simple Minds/Unknown Album,5,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/1990 Top 100,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/Billboard Top 100 of 1990,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/Highlands,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/Long Journey Home,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/Tears of Stone,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/The Lion And The Cobra,9,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/Throw Down Your Arms,4,2,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sinéad O'Connor/Unknown Album,2,1,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Siobhan Donaghy/So You Say - Single,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sivert Høyem & The Volunteers/Exiles,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Skinshape/Filoxiny,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Skye/Keeping Secrets,11,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Skye/Mind How You Go,4,1,1,1,1,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Small Faces - Classic,19,1,1,2,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Adore,17,1,0,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Dawn To Dusk,14,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Greatest Hits,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/MACHINA_The Machines of God,15,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Mellon Collie and the Infinite,28,1,0,2,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Mellon Collie and the Infinite Sadness (Disc 2 Twilight to Starlight,14,1,0,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Smashing Pumpkins/Mellon Collie, Disk 2",1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Siamese Dream,14,2,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Unknown Album,2,1,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smashing Pumpkins/Zeitgeist,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Smoke City/Summer Chill Classics [Disc 2],1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sneaker Pimps/Becoming X,23,1,0,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sneaker Pimps/Chilled,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sneaker Pimps/Cilled ll  cd 1,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sneaker Pimps/Six Underground Rewired,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Snow Patrol/A Hundred Million Suns,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Snow Patrol/Eyes Open,14,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Snow Patrol/Final Straw,14,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Soft Cell/1981,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Soft Cell/Billboard Top 100 of 1982,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Soft Cell/Unknown Album,2,1,1,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Something For Everybody,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sonique/Sky,4,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/SoundCloud,11,4,3,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spandau Ballet/1981,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spandau Ballet/1983,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spandau Ballet/Billboard Top 100 of 1983,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spandau Ballet/Rock Super Stars Vol. 2,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spice Girls/New Hits 99,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spice Girls/Now Thats What I Call Music 35,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spice Girls/Now Thats What I Call Music 36,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Spice Girls/Unknown Album,11,1,0,0,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Acid Jazz Album-mixed,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Boulevard,16,2,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Boulevard_ New Version_ The Complete Series,8,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Cilled ll  cd 1,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/From Detroit to St Germain,11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Mezzotinto EP,1,2,0,2,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Tourist,21,2,0,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/St Germain/Tourist - Remixs,3,2,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/St. Trinians (The Soundtrack),4,2,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Stam Getz/Autumn Leaves [WW],5,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/A Night Out With Verve - Disc 2 - Dining,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/A Night Out With Verve - Disc 3 - Dancing,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/A summer afternoon,3,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Anniversary!,7,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Apasionado,9,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Autumn Leaves [Live in Cannes] @192,7,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Award Winner_ Stan Getz,7,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Best Of Joao Gilberto,1,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Best of Stan Getz,9,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Billy Highstreet Samba,8,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Body And Soul,8,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Bossas and Ballads_ The Lost Sessions,9,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/But Beautiful,3,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Cafe Montmartre,9,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Captain Marvel,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Compact Jazz,7,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Compact Jazz_ Stan Getz,6,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Getz & Gilberto,8,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Getz & Gilberto #2,15,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Getz_Gilberto,15,5,2,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Happy Hour,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/History Of Jazz 50's-90's,3,3,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Imagination,19,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Jazz & Blues,18,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Jazz At First Sight,1,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Jazz Masters 25,6,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Jazz Samba Encore!,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Live At The Haig,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Live In Paris,7,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Live at Carnegie Hall,15,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Move ! - Stan Getz 1952-53,17,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Napster,2,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Pennies From Heaven,1,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/People Time Disc 1,7,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/People Time Disc 2,6,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Pure Getz,7,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Quintessence Vol. 2,5,1,1,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Stan Getz/Serenity, Live",3,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Soul Eyes,8,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Stan Getz,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Stan Getz & Bill Evans,9,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Stan Getz and the Guitarists,25,2,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Stan Getz and the Oscar Peterson Trio,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Sweet Rain,2,1,1,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Stan Getz/The Artistry of Stan Getz, Vol. 1 (1 of 2)",9,1,1,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Stan Getz/The Artistry of Stan Getz, Vol. 1 (2 of 2)",6,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/The West Coast Sessions_ East Of The Sun-Vol 1,8,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/The West Coast Sessions_ East Of The Sun-Vol 2,10,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/The West Coast Sessions_ East Of The Sun-Vol 3,10,1,1,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Stan Getz/This Is Jazz, Vol. 14",10,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Ultimate Stan Getz,8,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Unknown Album,2,2,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Utopia,5,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/Voyage,7,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/cd1,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stan Getz/cd3,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Star City/I Kissed A Girl - Single,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Star Slinger/Volume 1,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Stardust/Stardust Compilation,14,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Stereophonics - Decade in the Sun,20,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stereophonics - Just Enough Education to Perform,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stereophonics - Language. Sex. Violence. Other,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stereophonics - Performance and Cocktails,13,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stereophonics - You Gotta Go There to Come Back,13,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stevie Nicks/Bella Donna,20,1,0,1,6,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Stevie Nicks/Billboard Top 100 of 1982,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stevie Nicks/Billboard Top 100 of 1983,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stevie Nicks/Billboard Top 100 of 1986,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stevie Nicks/Timespace - The Best of Stevie Nicks,14,1,0,1,6,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Stigmato Inc/Dirty Martini,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stigmato Inc/Hotel Costes 6,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Stigmato Inc/Reality Check,11,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Still Corners/Slow Air,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/1993 Top 100,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Acoustic Live In Newcastle,5,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/At The Movies,17,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/BBTop100,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Billboard Top 100 of 1985,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Billboard Top 100 of 1988,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Brand New Day,10,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Brand New Day [Japan Bonus Tracks],10,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Demolition Man,6,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Fellas,3,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Fields Of Gold,17,1,1,2,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Gold,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Live At The BBC 1st Dec 2001,6,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Live In Central Park ( Disc 1 ),3,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Live In Central Park ( Disc 2 ),5,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Mercury Falling,11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/My Funny Valentine - Sting At The Movies,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/My Funny Valentine_ Sting at the Movies,18,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Nada Como El Sol,5,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Nothing Like The Sun,13,1,1,2,1,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Sacred Love,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Soul Cages,9,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Still Be Love In The World,7,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/Ten Summoner's Tales,11,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/The Complete Chicago Sessions ( Disc 1 ),2,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/The Complete Chicago Sessions ( Disc 2 ),5,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Sting/The Living Sea,9,1,1,1,1,mp3
